x value,timestamp,topic,value
9.527674674987793,1778965824.901273500,/fmu/out/vehicle_local_position.x,-17.83358383178711
9.527416229248047,1778965824.924616772,/fmu/out/vehicle_local_position.x,-17.833053588867188
9.52716064453125,1778965824.933421197,/fmu/out/vehicle_local_position.x,-17.832530975341797
9.526908874511719,1778965824.950022232,/fmu/out/vehicle_local_position.x,-17.83201789855957
9.526659965515137,1778965824.968827957,/fmu/out/vehicle_local_position.x,-17.831514358520508
9.526412963867188,1778965824.992390255,/fmu/out/vehicle_local_position.x,-17.83102035522461
9.526168823242188,1778965825.011096037,/fmu/out/vehicle_local_position.x,-17.830533981323242
9.52592658996582,1778965825.029114260,/fmu/out/vehicle_local_position.x,-17.830055236816406
9.525687217712402,1778965825.042367364,/fmu/out/vehicle_local_position.x,-17.8295841217041
9.525449752807617,1778965825.064915573,/fmu/out/vehicle_local_position.x,-17.829120635986328
9.525216102600098,1778965825.073125426,/fmu/out/vehicle_local_position.x,-17.828664779663086
9.524985313415527,1778965825.094793504,/fmu/out/vehicle_local_position.x,-17.828218460083008
9.524757385253906,1778965825.109129127,/fmu/out/vehicle_local_position.x,-17.827777862548828
9.524523735046387,1778965825.132453063,/fmu/out/vehicle_local_position.x,-17.827539443969727
9.524292945861816,1778965825.139813934,/fmu/out/vehicle_local_position.x,-17.82730484008789
9.524065971374512,1778965825.161633239,/fmu/out/vehicle_local_position.x,-17.82707405090332
9.523841857910156,1778965825.174588418,/fmu/out/vehicle_local_position.x,-17.826847076416016
9.523621559143066,1778965825.181742619,/fmu/out/vehicle_local_position.x,-17.826623916625977
9.523406028747559,1778965825.197479673,/fmu/out/vehicle_local_position.x,-17.82640266418457
9.523192405700684,1778965825.213566090,/fmu/out/vehicle_local_position.x,-17.82618522644043
9.522982597351074,1778965825.227822652,/fmu/out/vehicle_local_position.x,-17.825969696044922
9.52277660369873,1778965825.258286949,/fmu/out/vehicle_local_position.x,-17.825759887695312
9.52257251739502,1778965825.264538376,/fmu/out/vehicle_local_position.x,-17.825551986694336
9.522372245788574,1778965825.290205745,/fmu/out/vehicle_local_position.x,-17.825349807739258
9.522175788879395,1778965825.298571942,/fmu/out/vehicle_local_position.x,-17.82514762878418
9.52198314666748,1778965825.312014830,/fmu/out/vehicle_local_position.x,-17.824951171875
9.521793365478516,1778965825.325914783,/fmu/out/vehicle_local_position.x,-17.824756622314453
9.521607398986816,1778965825.340210411,/fmu/out/vehicle_local_position.x,-17.82456398010254
9.521424293518066,1778965825.355721633,/fmu/out/vehicle_local_position.x,-17.82437515258789
9.521958351135254,1778965825.375506982,/fmu/out/vehicle_local_position.x,-17.823270797729492
9.522480964660645,1778965825.382885941,/fmu/out/vehicle_local_position.x,-17.82219123840332
9.522991180419922,1778965825.400133867,/fmu/out/vehicle_local_position.x,-17.821136474609375
9.523488998413086,1778965825.421423307,/fmu/out/vehicle_local_position.x,-17.820100784301758
9.523977279663086,1778965825.428198714,/fmu/out/vehicle_local_position.x,-17.819087982177734
9.524454116821289,1778965825.442081733,/fmu/out/vehicle_local_position.x,-17.818096160888672
9.524920463562012,1778965825.457393134,/fmu/out/vehicle_local_position.x,-17.817121505737305
9.525376319885254,1778965825.480521679,/fmu/out/vehicle_local_position.x,-17.8161678314209
9.525822639465332,1778965825.487194998,/fmu/out/vehicle_local_position.x,-17.815235137939453
9.526260375976562,1778965825.503160653,/fmu/out/vehicle_local_position.x,-17.81431770324707
9.526688575744629,1778965825.520002788,/fmu/out/vehicle_local_position.x,-17.813419342041016
9.527107238769531,1778965825.534596364,/fmu/out/vehicle_local_position.x,-17.812538146972656
9.527518272399902,1778965825.548604744,/fmu/out/vehicle_local_position.x,-17.81167221069336
9.527920722961426,1778965825.563788328,/fmu/out/vehicle_local_position.x,-17.810823440551758
9.528314590454102,1778965825.579302503,/fmu/out/vehicle_local_position.x,-17.80999183654785
9.528189659118652,1778965825.594848152,/fmu/out/vehicle_local_position.x,-17.808565139770508
9.528066635131836,1778965825.607652517,/fmu/out/vehicle_local_position.x,-17.807167053222656
9.527945518493652,1778965825.622245994,/fmu/out/vehicle_local_position.x,-17.805801391601562
9.527826309204102,1778965825.641219303,/fmu/out/vehicle_local_position.x,-17.804462432861328
9.527709007263184,1778965825.654955789,/fmu/out/vehicle_local_position.x,-17.803152084350586
9.527593612670898,1778965825.676633448,/fmu/out/vehicle_local_position.x,-17.801868438720703
9.527478218078613,1778965825.683815977,/fmu/out/vehicle_local_position.x,-17.800613403320312
9.527365684509277,1778965825.707113084,/fmu/out/vehicle_local_position.x,-17.79938316345215
9.527253150939941,1778965825.713788093,/fmu/out/vehicle_local_position.x,-17.79817771911621
9.527142524719238,1778965825.727976270,/fmu/out/vehicle_local_position.x,-17.796998977661133
9.527033805847168,1778965825.741637771,/fmu/out/vehicle_local_position.x,-17.79584312438965
9.526924133300781,1778965825.757214787,/fmu/out/vehicle_local_position.x,-17.794710159301758
9.526816368103027,1778965825.771692340,/fmu/out/vehicle_local_position.x,-17.793601989746094
9.526708602905273,1778965825.787034591,/fmu/out/vehicle_local_position.x,-17.792516708374023
9.526601791381836,1778965825.808580686,/fmu/out/vehicle_local_position.x,-17.791452407836914
9.526494979858398,1778965825.814871703,/fmu/out/vehicle_local_position.x,-17.7904109954834
9.525952339172363,1778965825.829786511,/fmu/out/vehicle_local_position.x,-17.78954315185547
9.525418281555176,1778965825.844160087,/fmu/out/vehicle_local_position.x,-17.7886962890625
9.524893760681152,1778965825.858131937,/fmu/out/vehicle_local_position.x,-17.787866592407227
9.52437973022461,1778965825.881975495,/fmu/out/vehicle_local_position.x,-17.78705406188965
9.523873329162598,1778965825.889329717,/fmu/out/vehicle_local_position.x,-17.786258697509766
9.52337646484375,1778965825.905663953,/fmu/out/vehicle_local_position.x,-17.785478591918945
9.52288818359375,1778965825.929715618,/fmu/out/vehicle_local_position.x,-17.784713745117188
9.522408485412598,1778965825.941527972,/fmu/out/vehicle_local_position.x,-17.783964157104492
9.521936416625977,1778965825.949817304,/fmu/out/vehicle_local_position.x,-17.783231735229492
9.521471977233887,1778965825.964367639,/fmu/out/vehicle_local_position.x,-17.782516479492188
9.521015167236328,1778965825.979464061,/fmu/out/vehicle_local_position.x,-17.781814575195312
9.5205659866333,1778965825.992818465,/fmu/out/vehicle_local_position.x,-17.781126022338867
9.520123481750488,1778965826.009834416,/fmu/out/vehicle_local_position.x,-17.780452728271484
9.519688606262207,1778965826.026006693,/fmu/out/vehicle_local_position.x,-17.779794692993164
9.51926040649414,1778965826.046934536,/fmu/out/vehicle_local_position.x,-17.779150009155273
9.518841743469238,1778965826.055724073,/fmu/out/vehicle_local_position.x,-17.77851676940918
9.518444061279297,1778965826.077570781,/fmu/out/vehicle_local_position.x,-17.77830696105957
9.51805305480957,1778965826.086487139,/fmu/out/vehicle_local_position.x,-17.77810287475586
9.517668724060059,1778965826.099515402,/fmu/out/vehicle_local_position.x,-17.777902603149414
9.517292022705078,1778965826.120509326,/fmu/out/vehicle_local_position.x,-17.777708053588867
9.516921043395996,1778965826.139837941,/fmu/out/vehicle_local_position.x,-17.77751922607422
9.516557693481445,1778965826.154319632,/fmu/out/vehicle_local_position.x,-17.77733612060547
9.516199111938477,1778965826.162051303,/fmu/out/vehicle_local_position.x,-17.777156829833984
9.515848159790039,1778965826.186108094,/fmu/out/vehicle_local_position.x,-17.776981353759766
9.515501976013184,1778965826.198062520,/fmu/out/vehicle_local_position.x,-17.776811599731445
9.515162467956543,1778965826.227782205,/fmu/out/vehicle_local_position.x,-17.776647567749023
9.514829635620117,1778965826.236150819,/fmu/out/vehicle_local_position.x,-17.7764835357666
9.51450252532959,1778965826.262959077,/fmu/out/vehicle_local_position.x,-17.776325225830078
9.514180183410645,1778965826.274766518,/fmu/out/vehicle_local_position.x,-17.776172637939453
9.513864517211914,1778965826.288803392,/fmu/out/vehicle_local_position.x,-17.77602195739746
9.513554573059082,1778965826.304213675,/fmu/out/vehicle_local_position.x,-17.775876998901367
9.512914657592773,1778965826.327262171,/fmu/out/vehicle_local_position.x,-17.77570343017578
9.512289047241211,1778965826.344824004,/fmu/out/vehicle_local_position.x,-17.775531768798828
9.511676788330078,1778965826.351509960,/fmu/out/vehicle_local_position.x,-17.775365829467773
9.511077880859375,1778965826.375852796,/fmu/out/vehicle_local_position.x,-17.77520179748535
9.510494232177734,1778965826.383690735,/fmu/out/vehicle_local_position.x,-17.775043487548828
9.509922981262207,1778965826.398982326,/fmu/out/vehicle_local_position.x,-17.774887084960938
9.509364128112793,1778965826.415113396,/fmu/out/vehicle_local_position.x,-17.774734497070312
9.508817672729492,1778965826.432203628,/fmu/out/vehicle_local_position.x,-17.77458381652832
9.508283615112305,1778965826.445219921,/fmu/out/vehicle_local_position.x,-17.77443504333496
9.507761001586914,1778965826.463279149,/fmu/out/vehicle_local_position.x,-17.7742919921875
9.50724983215332,1778965826.482232709,/fmu/out/vehicle_local_position.x,-17.774150848388672
9.506750106811523,1778965826.500932965,/fmu/out/vehicle_local_position.x,-17.774009704589844
9.506261825561523,1778965826.522654642,/fmu/out/vehicle_local_position.x,-17.773874282836914
9.50578498840332,1778965826.529998024,/fmu/out/vehicle_local_position.x,-17.773740768432617
9.505318641662598,1778965826.546985884,/fmu/out/vehicle_local_position.x,-17.77360725402832
9.504861831665039,1778965826.565082771,/fmu/out/vehicle_local_position.x,-17.773479461669922
9.504512786865234,1778965826.587570942,/fmu/out/vehicle_local_position.x,-17.77430534362793
9.504173278808594,1778965826.596706643,/fmu/out/vehicle_local_position.x,-17.775110244750977
9.503841400146484,1778965826.618876343,/fmu/out/vehicle_local_position.x,-17.775896072387695
9.503518104553223,1778965826.626473591,/fmu/out/vehicle_local_position.x,-17.77666473388672
9.503203392028809,1778965826.643584798,/fmu/out/vehicle_local_position.x,-17.777414321899414
9.50289535522461,1778965826.657917599,/fmu/out/vehicle_local_position.x,-17.778146743774414
9.502595901489258,1778965826.676604643,/fmu/out/vehicle_local_position.x,-17.77886390686035
9.502305030822754,1778965826.702599379,/fmu/out/vehicle_local_position.x,-17.779565811157227
9.502022743225098,1778965826.708819408,/fmu/out/vehicle_local_position.x,-17.78025245666504
9.50174617767334,1778965826.722651677,/fmu/out/vehicle_local_position.x,-17.780920028686523
9.501477241516113,1778965826.745007186,/fmu/out/vehicle_local_position.x,-17.781572341918945
9.501214981079102,1778965826.752850861,/fmu/out/vehicle_local_position.x,-17.782211303710938
9.500959396362305,1778965826.768129205,/fmu/out/vehicle_local_position.x,-17.7828369140625
9.500710487365723,1778965826.788455128,/fmu/out/vehicle_local_position.x,-17.783445358276367
9.500467300415039,1778965826.808971067,/fmu/out/vehicle_local_position.x,-17.784040451049805
9.500231742858887,1778965826.822672788,/fmu/out/vehicle_local_position.x,-17.784624099731445
9.499687194824219,1778965826.829918106,/fmu/out/vehicle_local_position.x,-17.78588104248047
9.49915599822998,1778965826.851776212,/fmu/out/vehicle_local_position.x,-17.787107467651367
9.498635292053223,1778965826.860466755,/fmu/out/vehicle_local_position.x,-17.788305282592773
9.498126029968262,1778965826.874602963,/fmu/out/vehicle_local_position.x,-17.78947639465332
9.497629165649414,1778965826.889676014,/fmu/out/vehicle_local_position.x,-17.790618896484375
9.497140884399414,1778965826.905044913,/fmu/out/vehicle_local_position.x,-17.79173469543457
9.496664047241211,1778965826.919882146,/fmu/out/vehicle_local_position.x,-17.79282569885254
9.496197700500488,1778965826.933387836,/fmu/out/vehicle_local_position.x,-17.79389190673828
9.495739936828613,1778965826.950188497,/fmu/out/vehicle_local_position.x,-17.79492950439453
9.495292663574219,1778965826.963562837,/fmu/out/vehicle_local_position.x,-17.795944213867188
9.494855880737305,1778965826.980614909,/fmu/out/vehicle_local_position.x,-17.79693603515625
9.494427680969238,1778965826.997822194,/fmu/out/vehicle_local_position.x,-17.797903060913086
9.494007110595703,1778965827.016994536,/fmu/out/vehicle_local_position.x,-17.79884910583496
9.493596076965332,1778965827.037853845,/fmu/out/vehicle_local_position.x,-17.799772262573242
9.493193626403809,1778965827.044230731,/fmu/out/vehicle_local_position.x,-17.80067253112793
9.493268013000488,1778965827.068687319,/fmu/out/vehicle_local_position.x,-17.80101203918457
9.493339538574219,1778965827.076907268,/fmu/out/vehicle_local_position.x,-17.801347732543945
9.493408203125,1778965827.096222427,/fmu/out/vehicle_local_position.x,-17.80167579650879
9.493474960327148,1778965827.121101026,/fmu/out/vehicle_local_position.x,-17.80199432373047
9.493537902832031,1778965827.129732975,/fmu/out/vehicle_local_position.x,-17.802305221557617
9.493598937988281,1778965827.145958992,/fmu/out/vehicle_local_position.x,-17.802608489990234
9.493657112121582,1778965827.163865231,/fmu/out/vehicle_local_position.x,-17.80290412902832
9.493712425231934,1778965827.179458826,/fmu/out/vehicle_local_position.x,-17.803192138671875
9.493766784667969,1778965827.194427363,/fmu/out/vehicle_local_position.x,-17.8034725189209
9.493818283081055,1778965827.229343760,/fmu/out/vehicle_local_position.x,-17.80374526977539
9.493867874145508,1778965827.239700333,/fmu/out/vehicle_local_position.x,-17.804012298583984
9.493917465209961,1778965827.266267029,/fmu/out/vehicle_local_position.x,-17.804271697998047
9.493964195251465,1778965827.274153960,/fmu/out/vehicle_local_position.x,-17.80452537536621
9.494010925292969,1778965827.288455728,/fmu/out/vehicle_local_position.x,-17.804771423339844
9.494054794311523,1778965827.303711941,/fmu/out/vehicle_local_position.x,-17.805009841918945
9.494098663330078,1778965827.315577718,/fmu/out/vehicle_local_position.x,-17.80524253845215
9.493858337402344,1778965827.331684177,/fmu/out/vehicle_local_position.x,-17.806413650512695
9.493622779846191,1778965827.348563034,/fmu/out/vehicle_local_position.x,-17.80755615234375
9.493391990661621,1778965827.370556125,/fmu/out/vehicle_local_position.x,-17.808670043945312
9.493165969848633,1778965827.377066310,/fmu/out/vehicle_local_position.x,-17.80975914001465
9.492945671081543,1778965827.394299125,/fmu/out/vehicle_local_position.x,-17.81082534790039
9.492730140686035,1778965827.406562330,/fmu/out/vehicle_local_position.x,-17.811866760253906
9.492517471313477,1778965827.420637991,/fmu/out/vehicle_local_position.x,-17.812883377075195
9.492308616638184,1778965827.434314142,/fmu/out/vehicle_local_position.x,-17.813879013061523
9.492103576660156,1778965827.450849778,/fmu/out/vehicle_local_position.x,-17.814847946166992
9.491902351379395,1778965827.464972166,/fmu/out/vehicle_local_position.x,-17.815797805786133
9.491704940795898,1778965827.490146248,/fmu/out/vehicle_local_position.x,-17.81672477722168
9.491511344909668,1778965827.496857955,/fmu/out/vehicle_local_position.x,-17.817630767822266
9.491323471069336,1778965827.513524300,/fmu/out/vehicle_local_position.x,-17.818517684936523
9.491138458251953,1778965827.536135656,/fmu/out/vehicle_local_position.x,-17.81938362121582
9.490957260131836,1778965827.553171387,/fmu/out/vehicle_local_position.x,-17.82023048400879
9.49097728729248,1778965827.559371684,/fmu/out/vehicle_local_position.x,-17.82145118713379
9.490994453430176,1778965827.575745222,/fmu/out/vehicle_local_position.x,-17.82263946533203
9.491009712219238,1778965827.597522019,/fmu/out/vehicle_local_position.x,-17.823801040649414
9.491023063659668,1778965827.612205197,/fmu/out/vehicle_local_position.x,-17.824934005737305
9.491034507751465,1778965827.619426518,/fmu/out/vehicle_local_position.x,-17.826040267944336
9.491044044494629,1778965827.641472545,/fmu/out/vehicle_local_position.x,-17.827119827270508
9.491052627563477,1778965827.655743942,/fmu/out/vehicle_local_position.x,-17.82817268371582
9.491059303283691,1778965827.664367530,/fmu/out/vehicle_local_position.x,-17.829200744628906
9.49106502532959,1778965827.685499898,/fmu/out/vehicle_local_position.x,-17.830202102661133
9.491069793701172,1778965827.701811776,/fmu/out/vehicle_local_position.x,-17.831178665161133
9.491073608398438,1778965827.710351039,/fmu/out/vehicle_local_position.x,-17.832130432128906
9.49107551574707,1778965827.729233172,/fmu/out/vehicle_local_position.x,-17.83306121826172
9.491076469421387,1778965827.742053935,/fmu/out/vehicle_local_position.x,-17.833967208862305
9.491076469421387,1778965827.757341413,/fmu/out/vehicle_local_position.x,-17.834850311279297
9.49107551574707,1778965827.771917112,/fmu/out/vehicle_local_position.x,-17.835710525512695
9.49107551574707,1778965827.793449770,/fmu/out/vehicle_local_position.x,-17.8365478515625
9.491800308227539,1778965827.799020689,/fmu/out/vehicle_local_position.x,-17.837305068969727
9.492506980895996,1778965827.812574234,/fmu/out/vehicle_local_position.x,-17.838043212890625
9.49319839477539,1778965827.836606262,/fmu/out/vehicle_local_position.x,-17.838762283325195
9.49387264251709,1778965827.844730518,/fmu/out/vehicle_local_position.x,-17.839462280273438
9.49453353881836,1778965827.860757835,/fmu/out/vehicle_local_position.x,-17.840145111083984
9.49517822265625,1778965827.881620884,/fmu/out/vehicle_local_position.x,-17.840808868408203
9.495807647705078,1778965827.897055079,/fmu/out/vehicle_local_position.x,-17.841455459594727
9.496424674987793,1778965827.904141128,/fmu/out/vehicle_local_position.x,-17.842086791992188
9.497027397155762,1778965827.918959527,/fmu/out/vehicle_local_position.x,-17.842700958251953
9.497617721557617,1778965827.935992838,/fmu/out/vehicle_local_position.x,-17.843299865722656
9.498194694519043,1778965827.960701711,/fmu/out/vehicle_local_position.x,-17.843881607055664
9.498760223388672,1778965827.968950189,/fmu/out/vehicle_local_position.x,-17.84444808959961
9.499313354492188,1778965827.984463646,/fmu/out/vehicle_local_position.x,-17.84499740600586
9.499855041503906,1778965827.996588471,/fmu/out/vehicle_local_position.x,-17.845531463623047
9.500384330749512,1778965828.020776439,/fmu/out/vehicle_local_position.x,-17.846052169799805
9.50090217590332,1778965828.028118787,/fmu/out/vehicle_local_position.x,-17.8465576171875
9.50124740600586,1778965828.050756736,/fmu/out/vehicle_local_position.x,-17.84679412841797
9.50158405303955,1778965828.066100295,/fmu/out/vehicle_local_position.x,-17.847021102905273
9.501913070678711,1778965828.075013091,/fmu/out/vehicle_local_position.x,-17.847238540649414
9.502233505249023,1778965828.097352053,/fmu/out/vehicle_local_position.x,-17.847448348999023
9.502547264099121,1778965828.106400493,/fmu/out/vehicle_local_position.x,-17.8476505279541
9.502852439880371,1778965828.135653946,/fmu/out/vehicle_local_position.x,-17.847843170166016
9.50314998626709,1778965828.152733834,/fmu/out/vehicle_local_position.x,-17.8480281829834
9.503439903259277,1778965828.160499597,/fmu/out/vehicle_local_position.x,-17.84820556640625
9.503724098205566,1778965828.191119063,/fmu/out/vehicle_local_position.x,-17.84837532043457
9.504000663757324,1778965828.212169551,/fmu/out/vehicle_local_position.x,-17.84853744506836
9.50426959991455,1778965828.224723238,/fmu/out/vehicle_local_position.x,-17.848691940307617
9.504531860351562,1778965828.245663515,/fmu/out/vehicle_local_position.x,-17.848838806152344
9.50478744506836,1778965828.276947293,/fmu/out/vehicle_local_position.x,-17.84897804260254
9.505036354064941,1778965828.286762849,/fmu/out/vehicle_local_position.x,-17.849111557006836
9.505278587341309,1778965828.304653663,/fmu/out/vehicle_local_position.x,-17.849239349365234
9.504843711853027,1778965828.319167826,/fmu/out/vehicle_local_position.x,-17.849275588989258
9.504417419433594,1778965828.331997653,/fmu/out/vehicle_local_position.x,-17.84930992126465
9.503999710083008,1778965828.345698075,/fmu/out/vehicle_local_position.x,-17.84933853149414
9.50358772277832,1778965828.359797238,/fmu/out/vehicle_local_position.x,-17.849363327026367
9.503182411193848,1778965828.383405049,/fmu/out/vehicle_local_position.x,-17.849384307861328
9.502784729003906,1778965828.398705752,/fmu/out/vehicle_local_position.x,-17.849401473999023
9.502394676208496,1778965828.405268982,/fmu/out/vehicle_local_position.x,-17.84941291809082
9.502010345458984,1778965828.425807661,/fmu/out/vehicle_local_position.x,-17.84942054748535
9.501632690429688,1778965828.444277943,/fmu/out/vehicle_local_position.x,-17.84942626953125
9.501260757446289,1778965828.452013644,/fmu/out/vehicle_local_position.x,-17.849428176879883
9.500895500183105,1778965828.467873349,/fmu/out/vehicle_local_position.x,-17.84942626953125
9.50053596496582,1778965828.480074534,/fmu/out/vehicle_local_position.x,-17.849422454833984
9.50018310546875,1778965828.500184546,/fmu/out/vehicle_local_position.x,-17.84941291809082
9.499836921691895,1778965828.525718548,/fmu/out/vehicle_local_position.x,-17.849401473999023
9.499496459960938,1778965828.533322222,/fmu/out/vehicle_local_position.x,-17.849388122558594
9.499161720275879,1778965828.550247139,/fmu/out/vehicle_local_position.x,-17.849369049072266
9.498526573181152,1778965828.568030625,/fmu/out/vehicle_local_position.x,-17.849464416503906
9.497901916503906,1778965828.583668369,/fmu/out/vehicle_local_position.x,-17.84955596923828
9.497289657592773,1778965828.597831323,/fmu/out/vehicle_local_position.x,-17.849641799926758
9.496686935424805,1778965828.611162085,/fmu/out/vehicle_local_position.x,-17.84972381591797
9.496095657348633,1778965828.632910618,/fmu/out/vehicle_local_position.x,-17.849802017211914
9.495513916015625,1778965828.640476265,/fmu/out/vehicle_local_position.x,-17.84987449645996
9.494945526123047,1778965828.654789802,/fmu/out/vehicle_local_position.x,-17.849945068359375
9.49438762664795,1778965828.667788488,/fmu/out/vehicle_local_position.x,-17.85000991821289
9.493839263916016,1778965828.683054175,/fmu/out/vehicle_local_position.x,-17.850072860717773
9.493301391601562,1778965828.700130802,/fmu/out/vehicle_local_position.x,-17.85013198852539
9.492773056030273,1778965828.714958979,/fmu/out/vehicle_local_position.x,-17.850187301635742
9.492253303527832,1778965828.735676216,/fmu/out/vehicle_local_position.x,-17.85024070739746
9.491743087768555,1778965828.742504084,/fmu/out/vehicle_local_position.x,-17.850290298461914
9.491241455078125,1778965828.756771887,/fmu/out/vehicle_local_position.x,-17.8503360748291
9.490748405456543,1778965828.776665651,/fmu/out/vehicle_local_position.x,-17.850379943847656
9.490265846252441,1778965828.783586651,/fmu/out/vehicle_local_position.x,-17.850419998168945
9.489631652832031,1778965828.797111984,/fmu/out/vehicle_local_position.x,-17.849563598632812
9.48901081085205,1778965828.818589978,/fmu/out/vehicle_local_position.x,-17.848724365234375
9.488402366638184,1778965828.826015365,/fmu/out/vehicle_local_position.x,-17.847900390625
9.48780632019043,1778965828.840527649,/fmu/out/vehicle_local_position.x,-17.847091674804688
9.487222671508789,1778965828.854240109,/fmu/out/vehicle_local_position.x,-17.846302032470703
9.486651420593262,1778965828.870757409,/fmu/out/vehicle_local_position.x,-17.84552764892578
9.486091613769531,1778965828.881983291,/fmu/out/vehicle_local_position.x,-17.84476661682129
9.48554801940918,1778965828.897064300,/fmu/out/vehicle_local_position.x,-17.844024658203125
9.485015869140625,1778965828.911424786,/fmu/out/vehicle_local_position.x,-17.843294143676758
9.48449420928955,1778965828.932806255,/fmu/out/vehicle_local_position.x,-17.84257698059082
9.483983993530273,1778965828.940252656,/fmu/out/vehicle_local_position.x,-17.841875076293945
9.483485221862793,1778965828.954870909,/fmu/out/vehicle_local_position.x,-17.841184616088867
9.48299789428711,1778965828.975665608,/fmu/out/vehicle_local_position.x,-17.84050750732422
9.482521057128906,1778965828.985846621,/fmu/out/vehicle_local_position.x,-17.839841842651367
9.482054710388184,1778965828.998775906,/fmu/out/vehicle_local_position.x,-17.839187622070312
9.48214054107666,1778965829.013250672,/fmu/out/vehicle_local_position.x,-17.839162826538086
9.48222541809082,1778965829.027259526,/fmu/out/vehicle_local_position.x,-17.839136123657227
9.482307434082031,1778965829.046675863,/fmu/out/vehicle_local_position.x,-17.8391056060791
9.482388496398926,1778965829.062638387,/fmu/out/vehicle_local_position.x,-17.839073181152344
9.482467651367188,1778965829.079094222,/fmu/out/vehicle_local_position.x,-17.839038848876953
9.482544898986816,1778965829.094408094,/fmu/out/vehicle_local_position.x,-17.839000701904297
9.482621192932129,1778965829.106982740,/fmu/out/vehicle_local_position.x,-17.838960647583008
9.482696533203125,1778965829.123132232,/fmu/out/vehicle_local_position.x,-17.838918685913086
9.482770919799805,1778965829.137570830,/fmu/out/vehicle_local_position.x,-17.83887481689453
9.482844352722168,1778965829.170555339,/fmu/out/vehicle_local_position.x,-17.838829040527344
9.482915878295898,1778965829.176859155,/fmu/out/vehicle_local_position.x,-17.838781356811523
9.482987403869629,1778965829.198380469,/fmu/out/vehicle_local_position.x,-17.83873176574707
9.483057975769043,1778965829.216499079,/fmu/out/vehicle_local_position.x,-17.838682174682617
9.483126640319824,1778965829.233721642,/fmu/out/vehicle_local_position.x,-17.83863067626953
9.483195304870605,1778965829.254084604,/fmu/out/vehicle_local_position.x,-17.838577270507812
9.48326301574707,1778965829.268146023,/fmu/out/vehicle_local_position.x,-17.83852195739746
9.483530044555664,1778965829.276111603,/fmu/out/vehicle_local_position.x,-17.83846092224121
9.483792304992676,1778965829.290015967,/fmu/out/vehicle_local_position.x,-17.838397979736328
9.484050750732422,1778965829.308879049,/fmu/out/vehicle_local_position.x,-17.838335037231445
9.484304428100586,1778965829.316796265,/fmu/out/vehicle_local_position.x,-17.83827018737793
9.484553337097168,1778965829.339858933,/fmu/out/vehicle_local_position.x,-17.83820915222168
9.484798431396484,1778965829.353225371,/fmu/out/vehicle_local_position.x,-17.838146209716797
9.485038757324219,1778965829.360869809,/fmu/out/vehicle_local_position.x,-17.838083267211914
9.485274314880371,1778965829.381820973,/fmu/out/vehicle_local_position.x,-17.8380184173584
9.485506057739258,1778965829.401267761,/fmu/out/vehicle_local_position.x,-17.837953567504883
9.485733985900879,1778965829.415309159,/fmu/out/vehicle_local_position.x,-17.837886810302734
9.485958099365234,1778965829.429544469,/fmu/out/vehicle_local_position.x,-17.837820053100586
9.486180305480957,1778965829.444094999,/fmu/out/vehicle_local_position.x,-17.837753295898438
9.48639965057373,1778965829.467783549,/fmu/out/vehicle_local_position.x,-17.837684631347656
9.486615180969238,1778965829.480752421,/fmu/out/vehicle_local_position.x,-17.837615966796875
9.486824989318848,1778965829.487360797,/fmu/out/vehicle_local_position.x,-17.83754539489746
9.486391067504883,1778965829.510055554,/fmu/out/vehicle_local_position.x,-17.838041305541992
9.485968589782715,1778965829.517155001,/fmu/out/vehicle_local_position.x,-17.838525772094727
9.485554695129395,1778965829.539760398,/fmu/out/vehicle_local_position.x,-17.8389949798584
9.485149383544922,1778965829.556035856,/fmu/out/vehicle_local_position.x,-17.839448928833008
9.48475456237793,1778965829.564584611,/fmu/out/vehicle_local_position.x,-17.83989143371582
9.484368324279785,1778965829.579008010,/fmu/out/vehicle_local_position.x,-17.840320587158203
9.483991622924805,1778965829.592380487,/fmu/out/vehicle_local_position.x,-17.840736389160156
9.483622550964355,1778965829.612346814,/fmu/out/vehicle_local_position.x,-17.841142654418945
9.483262062072754,1778965829.620224525,/fmu/out/vehicle_local_position.x,-17.841537475585938
9.482908248901367,1778965829.633069636,/fmu/out/vehicle_local_position.x,-17.8419189453125
9.482561111450195,1778965829.648852959,/fmu/out/vehicle_local_position.x,-17.84229278564453
9.482221603393555,1778965829.661402827,/fmu/out/vehicle_local_position.x,-17.842653274536133
9.481888771057129,1778965829.675655233,/fmu/out/vehicle_local_position.x,-17.843002319335938
9.481563568115234,1778965829.702966823,/fmu/out/vehicle_local_position.x,-17.84334373474121
9.481244087219238,1778965829.713033003,/fmu/out/vehicle_local_position.x,-17.84367561340332
9.480932235717773,1778965829.741392455,/fmu/out/vehicle_local_position.x,-17.843996047973633
9.481040000915527,1778965829.750652453,/fmu/out/vehicle_local_position.x,-17.845409393310547
9.481143951416016,1778965829.776261487,/fmu/out/vehicle_local_position.x,-17.84678840637207
9.481245994567871,1778965829.785648327,/fmu/out/vehicle_local_position.x,-17.84813117980957
9.481345176696777,1778965829.804195091,/fmu/out/vehicle_local_position.x,-17.849441528320312
9.481441497802734,1778965829.818299491,/fmu/out/vehicle_local_position.x,-17.850717544555664
9.481534957885742,1778965829.836323823,/fmu/out/vehicle_local_position.x,-17.851959228515625
9.481626510620117,1778965829.842731051,/fmu/out/vehicle_local_position.x,-17.85317039489746
